rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
2,3,13,6.940706729888916,29.03569727608748
2,3,14,4.4331746101379395,22.062940555312785
2,3,15,4.267650127410889,18.09203039243255
2,3,16,0.7474685311317444,17.467204726767157
2,3,17,4.654187202453613,29.38404323898113
2,3,18,3.1858913898468018,13.579447059666643
2,3,19,3.063213348388672,21.27746530452244
2,3,20,8.353732109069824,40.53056030157213
2,3,21,2.3506150245666504,15.545307022846808
2,3,22,5.157380104064941,32.574100470839944
2,3,23,3.5528385639190674,26.52926344336865
2,3,24,2.5636417865753174,16.232465938342614
3,1,0,4.372599124908447,16.497539914853594
3,1,1,3.1327881813049316,20.863717507959915
3,1,2,5.773940086364746,31.951250136010426
3,1,3,6.24824333190918,24.466796797043386
3,1,4,3.1464576721191406,16.588336643487082
3,1,5,9.213025093078613,38.60436658126416
3,1,6,1.1284295320510864,5.469170428872528
3,1,7,0.6565358638763428,1.5761457060540585
3,1,8,3.7870500087738037,4.830634690120897
3,1,9,3.015852212905884,19.15230988996089
3,1,10,1.8011281490325928,8.530596697599169
3,1,11,1.8992074728012085,3.9744994802067923
3,1,12,4.095162391662598,15.911970687417273
3,1,13,7.617608070373535,29.79759294658138
3,1,14,4.125000953674316,13.697567934110431
3,1,15,5.721506595611572,10.925484122367552
3,1,16,0.6900452971458435,2.9336935501291435
3,1,17,3.8775272369384766,20.396542633888117
3,1,18,2.928605794906616,6.196664515934914
3,1,19,3.9474356174468994,20.51478899191538
3,1,20,8.359569549560547,31.01243095959163
3,1,21,2.9460666179656982,9.478560498876366
3,1,22,5.792105197906494,27.324257561176868
3,1,23,3.592716932296753,21.362905906718236
3,1,24,4.049766540527344,17.976199203195563
